Ticker,Date,Headline,Article,Type
AMZN,11092018,Amazon strikes deal with Apple to sell iPhones  iPads ,Amazon.com Inc  on Friday said it would carry more Apple Inc  products globally in time for the holiday shopping season  as the technology rivals put aside past differences to boost sales. |Â Video ,topStory
AMZN,11092018,Amazon strikes deal with Apple to sell iPhones  iPads ,Nov 9 Amazon.com Inc on Friday said it would carry more Apple Inc products globally in time for the holiday shopping season  as the technology rivals put aside past differences to boost sales.,normal
AMZN,11082018,Cisco works with Amazon to help businesses run apps in the cloud ,Networking gear maker Cisco Systems Inc said on Thursday it is teaming with Amazon.com Inc's Amazon Web Services to offer software tools that would make it easier for Cisco's customers to use Amazon's data centers to run their business applications.,topStory
AMZN,11082018,CORRECTED-US STOCKS-Wall St rallies on U.S. elections; tech  health stocks lead ,NEW YORK  Nov 7 Wall Street rose 2 percent on Wednesday  led by the technology and healthcare sectors as investors breathed a sigh of relief following the U.S. midterm elections and made bets that a divided Congress would be good news for equities.,normal
AMZN,11082018,Cisco works with Amazon to help businesses run apps in the cloud ,Nov 8 Networking gear maker Cisco Systems Inc said on Thursday it is teaming with Amazon.com Inc's Amazon Web Services to offer software tools that would make it easier for Cisco's customers to use Amazon's data centers to run their business applications.,normal
AMZN,11082018,Walmart will offer Black Friday deals earlier this year ,Walmart Inc  said it would start offering holiday deals for customers as early as Thursday  as it prepares to compete with Amazon Inc   Target Corp  and other rivals for shoppers on one of the busiest shopping days of the year.,normal
AMZN,11082018,Walmart will offer Black Friday deals earlier this year ,Nov 8 Walmart Inc said it would start offering holiday deals for customers as early as Thursday  as it prepares to compete with Amazon Inc  Target Corp and other rivals for shoppers on one of the busiest shopping days of the year.,normal
AMZN,11072018,BRIEF-Amazon launches music services  Spanish-language devices in Mexico ,* AMAZON.COM INC SAYS WILL START SALES OF ECHO DEVICES IN MEXICO ON WEDNESDAY  COMPANY STATEMENT SAYS,topStory
AMZN,11072018,Flipkart and Amazon not abusing market position in India: competition commission ,NEW DELHI Amazon and its rival in India  the Walmart-owned Flipkart  did not break regulations through their selection of merchants and brands  the Competition Commission of India (CCI) said in a ruling late on Tuesday.,normal
AMZN,11072018,REFILE-Flipkart and Amazon not abusing market position in India - competition commission ,NEW DELHI  Nov 7 Amazon and its rival in India  the Walmart-owned Flipkart  did not break regulations through their selection of merchants and brands  the Competition Commission of India (CCI) said in a ruling late on Tuesday.,normal
AMZN,11062018,Amazon plans to split second headquarters in two cities: sources ,Amazon.com Inc is planning to split its second headquarters evenly between two cities  people familiar with the matter said Monday  in a twist to a more than year-long contest that has drawn overtures from locales across North America. |Â Video ,topStory
AMZN,11062018,Higher prices  lending curbs dim Diwali festival for Indian retailers ,NEW DELHI/BENGALURU Higher prices  lending curbs and a move to online shopping are denting the cheer for Indian retailers at this year's Diwali Hindu festival  with lackluster sales for high-end items ranging from iPhones to cars and even gold.,normal
AMZN,11062018,UPDATE 2-Amazon plans to split 2nd headquarters in two cities -sources ,Nov 5 Amazon.com Inc is planning to split its second headquarters evenly between two cities  people familiar with the matter said Monday  in a twist to a more than year-long contest that has drawn overtures from locales across North America.,normal
AMZN,11052018,Amazon hiring thousands of delivery drivers for holiday season ,LOS ANGELES Amazon.com Inc  wants to hire thousands of seasonal delivery drivers to supplement services provided by the U.S. Post Office  United Parcel Service Inc   FedEx Corp  and its own delivery partners  the company said on Monday.,topStory
AMZN,11052018,UPDATE 1-Amazon hiring thousands of delivery drivers for holiday season ,LOS ANGELES  Nov 5 Amazon.com Inc wants to hire thousands of seasonal delivery drivers to supplement services provided by the U.S. Post Office  United Parcel Service Inc  FedEx Corp and its own delivery partners  the company said on Monday.,normal
AMZN,11052018,Amazon hiring thousands of delivery drivers for holiday season ,LOS ANGELES  Nov 5 Amazon.com Inc wants to hire thousands of seasonal delivery drivers to supplement services provided by the U.S. Post Office  United Parcel Service Inc  FedEx Corp and its own delivery partners  the company said on Monday.,normal
AMZN,11052018,Amazon plans to split HQ2 evenly between two cities - WSJ ,Nov 5 Amazon.com Inc is planning to split its second headquarters evenly between two locations rather than picking one city  the Wall Street Journal reported on Monday  citing a person familiar with the matter.,normal
AMZN,11052018,Amazon drops free-shipping minimum in race for holiday sales ,Amazon.com Inc  said on Monday it would offer free shipping with no purchase minimum for the first time this holiday season  heating up the competition with Walmart Inc  and other rivals vying for customers' Christmas shopping. |Â Video ,normal
AMZN,11052018,UPDATE 1-Amazon drops free-shipping minimum in race for holiday sales ,Nov 5 Amazon.com Inc said on Monday it would offer free shipping with no purchase minimum for the first time this holiday season  heating up the competition with Walmart Inc and other rivals vying for customers' Christmas shopping.,normal
AMZN,11052018,Amazon drops free shipping minimum in tussle for holiday sales ,Nov 5 Amazon.com Inc said on Monday it would offer free shipping with no purchase minimum for the first time this holiday season  heating up the competition with Walmart Inc and other rivals vying for customers' Christmas shopping sprees.,normal
AMZN,11052018,PRESS DIGEST- New York Times business news - Nov 5 ,Nov 5 The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy.,normal
AMZN,11042018,Amazon in late-stage talks with U.S. cities for second headquarters: Wall Street Journal ,Amazon.com Inc  is in late-stage talks with Dallas  New York  the Crystal City area of northern Virginia and a few other candidates for the location of its second headquarters  the Wall Street Journal reported on Sunday.,topStory
AMZN,11042018,Amazon in late-stage talks with U.S. cities for second headquarters -WSJ ,Nov 4 Amazon.com Inc is in late-stage talks with Dallas  New York  the Crystal City area of northern Virginia and a few other candidates for the location of its second headquarters  the Wall Street Journal reported on Sunday.,normal
AMZN,11032018,Two dead in Amazon.com warehouse's partial collapse in Baltimore: governor ,At least two people died in the partial collapse of an Amazon.com Inc distribution warehouse in Baltimore caused by severe weather  Maryland Governor Larry Hogan and the company said on Saturday. |Â Video ,topStory
AMZN,11032018,Two dead in Amazon.com warehouse's partial collapse in Baltimore -governor ,Nov 3 At least two people died in the partial collapse of an Amazon.com Inc distribution warehouse in Baltimore caused by severe weather  Maryland Governor Larry Hogan and the company said on Saturday.,normal
AMZN,11022018,Apple loses $1 trillion status after soft holiday forecast ,Nov 2 Shares in Apple Inc fell 6 percent on Friday  cutting its market value back to less than $1 trillion after it forecast softer-than-expected sales for the holiday quarter and fueled nerves over iPhone sales by saying it would no longer release the figures.,normal
AMZN,10302018,EBay beats quarterly profit on cost cut efforts  shares rise ,EBay Inc  beat analysts' estimates for third-quarter profit by managing costs at a time when bigger rival Amazon.com Inc  missed revenue estimates and forecast sales below expectations for the holiday quarter.,topStory
AMZN,10302018,Wall St. rebounds as chip  transport shares surge ,NEW YORK Major U.S. stock indexes jumped more than 1 percent on Tuesday  helped by strong gains for chip and transport stocks as investors took advantage of cheaper prices following a steep recent pullback for equities.,normal
AMZN,10302018,US STOCKS SNAPSHOT-U.S. stocks struggle at the open ,Oct 30 U.S. stocks opened mixed on Tuesday  with losses in high-growth names including Amazon and Netflix keeping the Nasdaq under pressure  while the S&P 500 and the Dow Jones industrial index opened flat.,normal
AMZN,10302018,Britain to target online giants with new 'Digital Services Tax' ,LONDON Britain said it would tax the revenue that online platforms such as Google  Facebook and Amazon make in the country to update a system that had not kept pace with changing digital business models.,normal
AMZN,10302018,UK austerity ending  as long as Brexit deal gets done: Hammond ,LONDON Finance minister Philip Hammond held out the prospect of an end to Britain's long spending squeeze provided the government secures a Brexit deal with the EU  putting pressure on the divided Conservative Party to back Prime Minister Theresa May. |Â Video ,normal
AMZN,10302018,UPDATE 3-Britain to target online giants with new 'Digital Services Tax' ,* Tax will come into effect from 2020 (Adds Amazon had changed UK tax structure),normal
AMZN,10302018,In two sessions  $200 billion of FANG market cap up in smoke ,SAN FRANCISCO Facebook  Amazon.com  Netflix and Google-parent Alphabet were at the center of a volatile session on the U.S. stock market on Monday  cleaving $200 billion off of the so-called FANG group's combined market capitalization in two sessions.,normal
AMZN,10292018,Amazon says it has donated $100 million from sales since 2013 ,Amazon.com Inc said on Monday it has donated more than $100 million since 2013 to charities chosen by shoppers.,topStory
AMZN,10292018,Amazon says it has donated $100 million from sales since 2013 ,Oct 29 Amazon.com Inc said on Monday it has donated more than $100 million since 2013 to charities chosen by shoppers.,normal
AMZN,10292018,GLOBAL MARKETS-China's growth woes weigh on Asian shares  U.S. equity futures turn red ,* Poor industrial profits data from China weighs on sentiment,normal
